cenario;arquivo_instancia;makespan_final;ddlb;razao_ms_ddlb;melhoria_ms;iteracoes;tempo_ga_ms
HLLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\HLLLLLL\HLLLLLL_9.json;2232,71;2143,55;1,0416;23,04;200;81,99
LHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHH\LHHHHHH_1.json;45377,05;43922,23;1,0331;687,54;200;2285,21
LHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHH\LHHHHHH_10.json;48009,50;46340,50;1,0360;983,08;200;2303,33
LHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHH\LHHHHHH_2.json;46430,13;45192,75;1,0274;1221,50;200;2356,07
LHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHH\LHHHHHH_3.json;47844,35;46402,42;1,0311;1247,93;200;2279,33
LHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHH\LHHHHHH_4.json;48221,92;46693,94;1,0327;675,85;200;2261,33
LHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHH\LHHHHHH_5.json;51772,31;50467,95;1,0258;1468,11;200;2304,17
LHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHH\LHHHHHH_6.json;47903,03;46574,89;1,0285;1304,04;200;2267,50
LHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHH\LHHHHHH_7.json;50868,11;49440,09;1,0289;805,55;200;2296,98
LHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHH\LHHHHHH_8.json;49772,49;48323,60;1,0300;1293,66;200;2308,32
LHHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHH\LHHHHHH_9.json;46511,71;45156,25;1,0300;1219,46;200;2311,49
LHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHL\LHHHHHL_1.json;14985,41;14681,74;1,0207;1753,52;200;612,37
LHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHL\LHHHHHL_10.json;13325,02;12943,43;1,0295;1744,51;200;615,11
LHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHL\LHHHHHL_2.json;15513,83;15076,20;1,0290;1321,73;200;611,04
LHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHL\LHHHHHL_3.json;14496,72;14226,58;1,0190;1526,03;200;605,61
LHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHL\LHHHHHL_4.json;15749,61;15313,02;1,0285;1260,27;200;596,82
LHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHL\LHHHHHL_5.json;14801,15;14438,60;1,0251;1701,21;200;615,42
LHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHL\LHHHHHL_6.json;14655,81;14231,86;1,0298;1384,53;200;615,26
LHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHL\LHHHHHL_7.json;14063,53;13657,22;1,0298;1624,45;200;594,52
LHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHL\LHHHHHL_8.json;14220,08;13951,58;1,0192;1553,32;200;611,69
LHHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHHL\LHHHHHL_9.json;14509,86;14172,24;1,0238;1499,42;200;598,39
LHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLH\LHHHHLH_1.json;40809,15;40444,08;1,0090;647,23;200;190,19
LHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLH\LHHHHLH_10.json;46987,89;46623,47;1,0078;884,82;200;197,64
LHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLH\LHHHHLH_2.json;44473,89;44011,06;1,0105;571,50;200;191,31
LHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLH\LHHHHLH_3.json;45917,85;45473,46;1,0098;679,65;200;189,39
LHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLH\LHHHHLH_4.json;45153,25;44775,22;1,0084;666,02;200;200,95
LHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLH\LHHHHLH_5.json;48646,93;48144,44;1,0104;431,33;200;194,92
LHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLH\LHHHHLH_6.json;49284,13;48978,71;1,0062;549,32;200;190,34
LHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLH\LHHHHLH_7.json;50076,93;49553,84;1,0106;575,79;200;186,42
LHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLH\LHHHHLH_8.json;52578,06;51996,72;1,0112;316,22;200;191,02
LHHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLH\LHHHHLH_9.json;46770,77;46439,01;1,0071;843,76;200;188,10
LHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLL\LHHHHLL_1.json;15380,71;15236,94;1,0094;157,56;200;81,60
LHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLL\LHHHHLL_10.json;16936,23;16813,34;1,0073;35,14;200;78,81
LHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLL\LHHHHLL_2.json;11553,80;11465,81;1,0077;0,00;200;89,78
LHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLL\LHHHHLL_3.json;10438,97;10383,63;1,0053;203,57;200;83,63
LHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLL\LHHHHLL_4.json;15243,48;15120,23;1,0082;0,00;200;83,34
LHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLL\LHHHHLL_5.json;15532,97;15373,38;1,0104;68,65;200;86,03
LHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLL\LHHHHLL_6.json;12111,22;12053,30;1,0048;0,00;200;82,98
LHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLL\LHHHHLL_7.json;13391,17;12834,90;1,0433;0,00;200;81,28
LHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLL\LHHHHLL_8.json;12618,67;12520,80;1,0078;45,85;200;88,77
LHHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHHLL\LHHHHLL_9.json;13716,83;13533,43;1,0136;0,00;200;87,39
LHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHH\LHHHLHH_1.json;48235,28;47387,47;1,0179;1266,04;200;2319,77
LHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHH\LHHHLHH_10.json;49318,05;48557,64;1,0157;1267,84;200;2359,77
LHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHH\LHHHLHH_2.json;50622,70;49602,38;1,0206;1231,56;200;2303,87
LHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHH\LHHHLHH_3.json;48264,81;47397,88;1,0183;953,56;200;2436,71
LHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHH\LHHHLHH_4.json;49244,02;48441,49;1,0166;1268,82;200;2341,63
LHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHH\LHHHLHH_5.json;49833,66;49080,73;1,0153;1189,95;200;2275,50
LHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHH\LHHHLHH_6.json;50044,58;49192,88;1,0173;1125,63;200;2330,68
LHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHH\LHHHLHH_7.json;50325,93;49450,94;1,0177;1257,55;200;2279,37
LHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHH\LHHHLHH_8.json;51077,05;50253,19;1,0164;1591,30;200;2304,17
LHHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHH\LHHHLHH_9.json;49717,81;48860,97;1,0175;598,00;200;2358,07
LHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHL\LHHHLHL_1.json;13389,55;13178,79;1,0160;805,57;200;605,33
LHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHL\LHHHLHL_10.json;16083,18;15704,83;1,0241;1407,05;200;603,14
LHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHL\LHHHLHL_2.json;15260,34;14947,96;1,0209;1532,99;200;613,28
LHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHL\LHHHLHL_3.json;13170,64;13046,61;1,0095;1549,15;200;602,64
LHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHL\LHHHLHL_4.json;14767,40;14522,84;1,0168;1017,52;200;607,64
LHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHL\LHHHLHL_5.json;14480,73;14279,92;1,0141;1401,86;200;599,50
LHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHL\LHHHLHL_6.json;13818,36;13605,64;1,0156;1398,29;200;607,44
LHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHL\LHHHLHL_7.json;14809,84;14508,22;1,0208;1127,02;200;635,88
LHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHL\LHHHLHL_8.json;14298,98;14019,54;1,0199;1391,72;200;612,10
LHHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLHL\LHHHLHL_9.json;14260,02;14028,89;1,0165;1379,79;200;610,78
LHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLH\LHHHLLH_1.json;52719,60;52435,03;1,0054;183,89;200;190,07
LHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLH\LHHHLLH_10.json;50027,16;49778,67;1,0050;307,37;200;191,72
LHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLH\LHHHLLH_2.json;52572,15;52388,77;1,0035;246,16;200;191,90
LHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLH\LHHHLLH_3.json;39786,42;39563,10;1,0056;556,07;200;188,32
LHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLH\LHHHLLH_4.json;50976,37;50734,28;1,0048;305,80;200;190,09
LHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLH\LHHHLLH_5.json;49854,13;49617,40;1,0048;352,83;200;190,43
LHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLH\LHHHLLH_6.json;51076,25;50858,36;1,0043;384,80;200;187,91
LHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLH\LHHHLLH_7.json;45675,60;45363,51;1,0069;182,85;200;191,96
LHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLH\LHHHLLH_8.json;49797,16;49558,90;1,0048;253,88;200;195,28
LHHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLH\LHHHLLH_9.json;48773,14;48566,94;1,0042;462,37;200;187,00
LHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLL\LHHHLLL_1.json;12716,28;12375,16;1,0276;0,00;200;78,34
LHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLL\LHHHLLL_10.json;15026,50;14883,78;1,0096;47,11;200;80,70
LHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLL\LHHHLLL_2.json;14824,93;14007,16;1,0584;16,48;200;81,95
LHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLL\LHHHLLL_3.json;12696,83;12563,56;1,0106;0,00;200;81,63
LHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLL\LHHHLLL_4.json;14423,23;14321,35;1,0071;72,20;200;81,72
LHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLL\LHHHLLL_5.json;18304,55;18097,71;1,0114;0,00;200;81,84
LHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLL\LHHHLLL_6.json;11257,64;11182,42;1,0067;39,75;200;81,82
LHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLL\LHHHLLL_7.json;15938,31;15636,74;1,0193;0,00;200;80,23
LHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLL\LHHHLLL_8.json;15210,12;14744,94;1,0315;0,00;200;83,68
LHHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHHLLL\LHHHLLL_9.json;12991,06;12891,75;1,0077;0,00;200;81,08
LHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHH\LHHLHHH_1.json;48018,37;46725,54;1,0277;1135,45;200;2276,91
LHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHH\LHHLHHH_10.json;47550,17;46288,04;1,0273;937,85;200;2317,92
LHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHH\LHHLHHH_2.json;49733,87;48355,97;1,0285;864,98;200;2282,31
LHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHH\LHHLHHH_3.json;49824,50;48360,01;1,0303;1198,58;200;2291,55
LHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHH\LHHLHHH_4.json;50911,15;49690,53;1,0246;1612,59;200;2288,37
LHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHH\LHHLHHH_5.json;47236,45;45803,53;1,0313;994,25;200;2278,15
LHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHH\LHHLHHH_6.json;48600,43;47176,47;1,0302;1142,41;200;2290,51
LHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHH\LHHLHHH_7.json;48275,56;47082,59;1,0253;1073,72;200;2298,08
LHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHH\LHHLHHH_8.json;49590,88;48252,66;1,0277;693,41;200;2317,16
LHHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHH\LHHLHHH_9.json;49504,09;47917,60;1,0331;878,55;200;2328,01
LHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHL\LHHLHHL_1.json;15359,65;15027,75;1,0221;1507,71;200;619,64
LHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHL\LHHLHHL_10.json;15414,65;14972,21;1,0296;1415,20;200;606,28
LHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHL\LHHLHHL_2.json;14675,08;14350,94;1,0226;1275,99;200;609,71
LHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHL\LHHLHHL_3.json;16328,24;15877,91;1,0284;1120,52;200;616,36
LHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHL\LHHLHHL_4.json;14532,86;14089,23;1,0315;1630,62;200;606,94
LHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHL\LHHLHHL_5.json;13764,76;13463,90;1,0223;1049,29;200;701,97
LHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHL\LHHLHHL_6.json;13153,34;12854,91;1,0232;1259,16;200;614,88
LHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHL\LHHLHHL_7.json;16630,13;16231,82;1,0245;1814,39;200;600,23
LHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHL\LHHLHHL_8.json;15699,65;15294,41;1,0265;1072,10;200;620,76
LHHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHHL\LHHLHHL_9.json;13666,18;13388,83;1,0207;1352,30;200;602,45
LHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLH\LHHLHLH_1.json;52132,90;51810,89;1,0062;721,28;200;191,78
LHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLH\LHHLHLH_10.json;42828,14;42242,66;1,0139;469,10;200;190,97
LHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLH\LHHLHLH_2.json;42422,83;41967,38;1,0109;690,65;200;189,12
LHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLH\LHHLHLH_3.json;49336,15;48952,91;1,0078;621,97;200;192,93
LHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLH\LHHLHLH_4.json;52473,02;51979,33;1,0095;302,15;200;195,62
LHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLH\LHHLHLH_5.json;47657,79;47182,57;1,0101;658,33;200;194,06
LHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLH\LHHLHLH_6.json;50552,45;50172,99;1,0076;533,73;200;201,56
LHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLH\LHHLHLH_7.json;48199,31;47796,12;1,0084;472,29;200;191,63
LHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLH\LHHLHLH_8.json;46819,97;46420,70;1,0086;690,72;200;186,51
LHHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLH\LHHLHLH_9.json;59331,76;59039,97;1,0049;466,51;200;192,83
LHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLL\LHHLHLL_1.json;12104,39;11599,17;1,0436;0,00;200;85,85
LHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLL\LHHLHLL_10.json;12722,87;12482,75;1,0192;10,11;200;82,06
LHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLL\LHHLHLL_2.json;12618,97;12200,33;1,0343;38,62;200;83,04
LHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLL\LHHLHLL_3.json;13196,26;12671,50;1,0414;0,00;200;80,60
LHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLL\LHHLHLL_4.json;11910,20;11528,36;1,0331;0,00;200;82,67
LHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLL\LHHLHLL_5.json;12533,58;12332,47;1,0163;0,00;200;80,69
LHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLL\LHHLHLL_6.json;10419,14;10300,35;1,0115;0,00;200;81,99
LHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLL\LHHLHLL_7.json;15346,23;14684,61;1,0451;0,00;200;83,05
LHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLL\LHHLHLL_8.json;12090,42;11966,82;1,0103;0,00;200;86,78
LHHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLHLL\LHHLHLL_9.json;16079,84;15980,24;1,0062;63,61;200;82,00
LHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHH\LHHLLHH_1.json;48016,80;47199,80;1,0173;1018,38;200;2294,93
LHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHH\LHHLLHH_10.json;49764,39;49017,53;1,0152;1437,53;200;2301,71
LHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHH\LHHLLHH_2.json;47905,89;46978,98;1,0197;1072,66;200;2294,03
LHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHH\LHHLLHH_3.json;49380,68;48636,80;1,0153;1187,78;200;2301,03
LHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHH\LHHLLHH_4.json;51668,80;50692,74;1,0193;1250,25;200;2271,04
LHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHH\LHHLLHH_5.json;49350,62;48454,57;1,0185;1249,92;200;2275,70
LHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHH\LHHLLHH_6.json;48003,38;47282,33;1,0152;1771,62;200;3227,65
LHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHH\LHHLLHH_7.json;48967,01;47995,18;1,0202;1081,53;200;2309,56
LHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHH\LHHLLHH_8.json;49668,63;48901,45;1,0157;1199,10;200;2331,07
LHHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHH\LHHLLHH_9.json;47757,49;46984,12;1,0165;935,08;200;2302,21
LHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHL\LHHLLHL_1.json;14813,34;14518,82;1,0203;2006,41;200;602,79
LHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHL\LHHLLHL_10.json;15646,85;15255,54;1,0257;1391,16;200;605,93
LHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHL\LHHLLHL_2.json;15050,00;14809,55;1,0162;1604,85;200;608,78
LHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHL\LHHLLHL_3.json;14660,89;14385,24;1,0192;1730,12;200;602,98
LHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHL\LHHLLHL_4.json;15789,58;15028,13;1,0507;909,19;200;601,71
LHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHL\LHHLLHL_5.json;14834,20;14481,98;1,0243;1342,01;200;603,13
LHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHL\LHHLLHL_6.json;14106,54;13739,34;1,0267;1352,35;200;606,78
LHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHL\LHHLLHL_7.json;13979,84;13700,47;1,0204;1131,91;200;608,22
LHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHL\LHHLLHL_8.json;15802,98;15437,06;1,0237;1450,26;200;611,03
LHHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLHL\LHHLLHL_9.json;14277,05;14048,87;1,0162;1329,98;200;614,02
LHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLLH\LHHLLLH_1.json;55301,82;55066,14;1,0043;311,34;200;192,66
LHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLLH\LHHLLLH_10.json;49328,37;49036,86;1,0059;264,65;200;186,69
LHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLLH\LHHLLLH_2.json;56170,71;55987,90;1,0033;429,46;200;201,75
LHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLLH\LHHLLLH_3.json;43651,62;43452,46;1,0046;280,91;200;195,46
LHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLLH\LHHLLLH_4.json;50449,27;50174,99;1,0055;221,57;200;189,86
LHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLLH\LHHLLLH_5.json;49126,18;48843,99;1,0058;152,23;200;188,72
LHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLLH\LHHLLLH_6.json;53589,17;53328,30;1,0049;371,03;200;191,71
LHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLLH\LHHLLLH_7.json;50067,34;49873,87;1,0039;284,38;200;189,08
LHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLLH\LHHLLLH_8.json;47511,63;47257,09;1,0054;380,85;200;191,03
LHHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLLH\LHHLLLH_9.json;55303,78;55021,42;1,0051;249,37;200;190,21
LHHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLLL\LHHLLLL_1.json;12881,41;12758,90;1,0096;0,00;200;80,30
LHHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLLL\LHHLLLL_10.json;13893,35;13786,59;1,0077;0,00;200;83,65
LHHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLLL\LHHLLLL_2.json;12425,39;12196,01;1,0188;0,00;200;81,61
LHHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLLL\LHHLLLL_3.json;17259,22;17040,31;1,0128;0,00;200;80,43
LHHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLLL\LHHLLLL_4.json;12831,00;12431,69;1,0321;30,52;200;82,04
LHHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLLL\LHHLLLL_5.json;13442,61;13346,03;1,0072;0,00;200;84,88
LHHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLLL\LHHLLLL_6.json;16154,46;15881,33;1,0172;0,00;200;80,78
LHHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHHLLLL\LHHLLLL_7.json;15703,23;15634,49;1,0044;0,00;200;81,51
